room_id,hotel_id,room_type,room_number,price_per_night,availability_status
5895,59,Single,194,494.8,available
5896,59,Double,195,434.33,booked
5897,59,Single,196,410.8,booked
5898,59,Single,197,123.71,booked
5899,59,Single,198,340.45,maintenance
5900,59,Single,199,327.65,available
5901,60,Double,100,366.27,available
5902,60,Single,101,430.17,available
5903,60,Single,102,311.04,booked
5904,60,Single,103,261.47,maintenance
5905,60,Double,104,370.51,available
5906,60,Double,105,447.99,available
5907,60,Single,106,452.66,available
5908,60,Single,107,103.23,booked
5909,60,Single,108,485.6,maintenance
5910,60,Single,109,441.33,booked
5911,60,Double,110,166.64,maintenance
5912,60,Suite,111,162.08,available
5913,60,Double,112,448.94,booked
5914,60,Single,113,402.37,maintenance
5915,60,Suite,114,207.94,booked
5916,60,Single,115,404.82,available
5917,60,Single,116,65.6,available
5918,60,Double,117,154.15,available
5919,60,Single,118,106.78,maintenance
5920,60,Double,119,491.19,available
5921,60,Double,120,53.06,available
5922,60,Single,121,397.92,available
5923,60,Double,122,305.51,booked
5924,60,Single,123,72.31,available
5925,60,Suite,124,165.63,maintenance
5926,60,Double,125,422.18,maintenance
5927,60,Suite,126,382.08,booked
5928,60,Double,127,319.0,available
5929,60,Suite,128,127.3,booked
5930,60,Suite,129,407.11,available
5931,60,Suite,130,137.35,available
5932,60,Double,131,239.68,available
5933,60,Double,132,120.41,maintenance
5934,60,Double,133,54.41,maintenance
5935,60,Double,134,163.78,available
5936,60,Double,135,101.49,maintenance
5937,60,Suite,136,189.89,available
5938,60,Double,137,464.53,maintenance
5939,60,Suite,138,116.99,available
5940,60,Double,139,467.22,booked
5941,60,Suite,140,425.94,maintenance
5942,60,Single,141,386.92,available
5943,60,Single,142,143.99,available
5944,60,Double,143,433.99,booked
5945,60,Single,144,360.01,maintenance
5946,60,Suite,145,234.88,maintenance
5947,60,Double,146,343.93,available
5948,60,Single,147,472.88,maintenance
5949,60,Double,148,69.64,booked
5950,60,Single,149,392.63,maintenance
5951,60,Single,150,228.69,booked
5952,60,Suite,151,264.86,booked
5953,60,Suite,152,172.9,available
5954,60,Single,153,289.13,booked
5955,60,Double,154,305.89,maintenance
5956,60,Double,155,444.73,booked
5957,60,Single,156,319.72,maintenance
5958,60,Single,157,235.21,maintenance
5959,60,Suite,158,308.04,booked
5960,60,Single,159,239.43,available
5961,60,Double,160,235.19,maintenance
5962,60,Single,161,414.99,available
5963,60,Double,162,240.58,booked
5964,60,Suite,163,232.53,booked
5965,60,Double,164,156.72,booked
5966,60,Double,165,469.23,maintenance
5967,60,Single,166,497.65,booked
5968,60,Single,167,115.31,booked
5969,60,Double,168,170.18,booked
5970,60,Single,169,310.69,available
5971,60,Suite,170,440.69,maintenance
5972,60,Single,171,122.65,available
5973,60,Single,172,400.99,available
5974,60,Single,173,392.27,maintenance
5975,60,Suite,174,196.14,maintenance
5976,60,Single,175,180.03,booked
5977,60,Single,176,462.03,available
5978,60,Suite,177,361.91,available
5979,60,Single,178,98.46,maintenance
5980,60,Suite,179,221.46,booked
5981,60,Double,180,265.75,maintenance
5982,60,Suite,181,111.38,maintenance
5983,60,Single,182,181.1,booked
5984,60,Suite,183,393.91,maintenance
5985,60,Single,184,434.47,maintenance
5986,60,Single,185,349.7,booked
5987,60,Suite,186,323.41,available
5988,60,Suite,187,491.04,available
5989,60,Single,188,436.56,available
5990,60,Suite,189,296.23,booked
5991,60,Single,190,192.85,maintenance
5992,60,Suite,191,252.06,maintenance
5993,60,Suite,192,449.77,maintenance
5994,60,Suite,193,294.34,booked
5995,60,Single,194,97.39,maintenance
5996,60,Suite,195,468.5,maintenance
5997,60,Single,196,438.12,available
5998,60,Single,197,394.55,booked
5999,60,Double,198,222.67,available
6000,60,Double,199,98.28,maintenance
6001,61,Single,100,189.76,booked
6002,61,Double,101,231.4,maintenance
6003,61,Suite,102,315.4,maintenance
6004,61,Suite,103,449.2,available
6005,61,Single,104,124.44,booked
6006,61,Suite,105,61.83,booked
6007,61,Double,106,273.17,available
6008,61,Double,107,263.01,booked
6009,61,Suite,108,284.88,available
6010,61,Single,109,75.74,booked
6011,61,Single,110,383.26,available
6012,61,Double,111,425.9,maintenance
6013,61,Single,112,435.55,booked
6014,61,Suite,113,372.24,available
6015,61,Double,114,488.18,available
6016,61,Single,115,293.4,available
6017,61,Suite,116,408.19,maintenance
6018,61,Double,117,94.89,maintenance
6019,61,Double,118,260.18,maintenance
6020,61,Suite,119,441.08,available
6021,61,Single,120,366.59,maintenance
6022,61,Suite,121,341.64,maintenance
6023,61,Single,122,109.16,maintenance
6024,61,Suite,123,168.67,booked
6025,61,Single,124,387.4,maintenance
6026,61,Single,125,447.72,booked
6027,61,Suite,126,190.11,maintenance
6028,61,Suite,127,181.8,available
6029,61,Suite,128,290.49,maintenance
6030,61,Single,129,171.49,maintenance
6031,61,Double,130,269.68,available
6032,61,Suite,131,377.32,booked
6033,61,Single,132,94.58,maintenance
6034,61,Suite,133,224.25,available
6035,61,Single,134,302.93,available
6036,61,Double,135,179.33,booked
6037,61,Suite,136,234.78,available
6038,61,Single,137,484.53,maintenance
6039,61,Suite,138,291.24,maintenance
6040,61,Suite,139,406.86,available
6041,61,Suite,140,318.97,booked
6042,61,Single,141,342.02,available
6043,61,Single,142,224.15,booked
6044,61,Double,143,99.22,available
6045,61,Double,144,143.43,available
6046,61,Double,145,280.72,available
6047,61,Single,146,115.01,available
6048,61,Double,147,377.55,booked
6049,61,Double,148,132.46,available
6050,61,Single,149,411.53,maintenance
6051,61,Suite,150,344.93,maintenance
6052,61,Single,151,352.93,available
6053,61,Single,152,473.58,booked
6054,61,Double,153,271.59,booked
6055,61,Suite,154,151.06,available
6056,61,Suite,155,415.58,maintenance
6057,61,Single,156,420.97,booked
6058,61,Suite,157,389.55,maintenance
6059,61,Double,158,118.0,available
6060,61,Double,159,133.45,maintenance
6061,61,Suite,160,481.52,available
6062,61,Suite,161,475.64,maintenance
6063,61,Suite,162,376.6,booked
6064,61,Single,163,393.5,maintenance
6065,61,Single,164,376.27,maintenance
6066,61,Suite,165,370.12,available
6067,61,Single,166,168.34,available
6068,61,Suite,167,355.12,booked
6069,61,Double,168,219.98,maintenance
6070,61,Suite,169,319.27,booked
6071,61,Single,170,141.29,maintenance
6072,61,Double,171,496.21,available
6073,61,Suite,172,409.9,booked
6074,61,Single,173,263.34,available
6075,61,Single,174,446.0,available
6076,61,Suite,175,414.79,available
6077,61,Double,176,79.03,maintenance
6078,61,Single,177,158.01,maintenance
6079,61,Suite,178,103.24,maintenance
6080,61,Double,179,492.43,available
6081,61,Double,180,188.05,booked
6082,61,Suite,181,313.67,available
6083,61,Suite,182,351.13,maintenance
6084,61,Single,183,175.34,maintenance
6085,61,Suite,184,408.84,maintenance
6086,61,Double,185,212.79,booked
6087,61,Single,186,161.12,maintenance
6088,61,Suite,187,366.27,available
6089,61,Double,188,407.98,available
6090,61,Double,189,98.19,maintenance
6091,61,Suite,190,417.63,available
6092,61,Suite,191,360.35,available
6093,61,Double,192,398.71,booked
6094,61,Double,193,331.41,maintenance
6095,61,Double,194,288.0,maintenance
6096,61,Double,195,126.43,booked
6097,61,Single,196,467.73,maintenance
6098,61,Double,197,488.11,booked
6099,61,Suite,198,485.97,booked
6100,61,Single,199,374.39,booked
6101,62,Double,100,174.05,booked
6102,62,Double,101,358.05,maintenance
6103,62,Single,102,296.63,booked
6104,62,Suite,103,472.06,booked
6105,62,Suite,104,278.93,booked
6106,62,Double,105,438.17,booked
6107,62,Suite,106,413.25,available
6108,62,Suite,107,479.35,booked
6109,62,Suite,108,454.01,maintenance
6110,62,Suite,109,245.73,maintenance
6111,62,Suite,110,181.7,available
6112,62,Single,111,66.17,maintenance
6113,62,Double,112,214.17,available
6114,62,Suite,113,155.81,maintenance
6115,62,Double,114,486.89,available
6116,62,Double,115,147.21,maintenance
6117,62,Double,116,110.68,maintenance
6118,62,Single,117,309.56,available
6119,62,Double,118,431.94,maintenance
6120,62,Single,119,337.17,booked
6121,62,Suite,120,226.66,available
6122,62,Suite,121,205.5,available
6123,62,Suite,122,87.97,booked
6124,62,Double,123,414.55,maintenance
6125,62,Double,124,139.19,maintenance
6126,62,Suite,125,51.51,booked
6127,62,Double,126,336.31,booked
6128,62,Double,127,325.13,booked
6129,62,Double,128,274.59,maintenance
6130,62,Suite,129,226.2,booked
6131,62,Single,130,340.9,available
6132,62,Suite,131,174.72,available
6133,62,Suite,132,257.18,available
6134,62,Single,133,171.23,booked
6135,62,Single,134,219.3,maintenance
6136,62,Suite,135,423.45,maintenance
6137,62,Double,136,109.41,booked
6138,62,Single,137,191.25,booked
6139,62,Double,138,353.68,available
6140,62,Single,139,330.68,available
6141,62,Suite,140,63.88,maintenance
6142,62,Single,141,157.04,maintenance
6143,62,Double,142,461.13,booked
6144,62,Single,143,221.53,booked
6145,62,Single,144,152.17,booked
6146,62,Double,145,172.66,booked
6147,62,Single,146,480.81,available
6148,62,Single,147,93.93,booked
6149,62,Suite,148,135.81,maintenance
6150,62,Double,149,243.84,maintenance
6151,62,Single,150,468.76,booked
6152,62,Single,151,256.29,maintenance
6153,62,Double,152,351.64,booked
6154,62,Single,153,216.39,maintenance
6155,62,Single,154,233.41,booked
6156,62,Suite,155,444.67,maintenance
6157,62,Suite,156,153.11,maintenance
6158,62,Single,157,262.57,available
6159,62,Double,158,463.04,booked
6160,62,Single,159,286.34,maintenance
6161,62,Suite,160,494.09,booked
6162,62,Double,161,490.68,maintenance
6163,62,Double,162,402.45,booked
6164,62,Double,163,182.35,booked
6165,62,Double,164,141.44,available
6166,62,Single,165,279.73,booked
6167,62,Single,166,375.56,available
6168,62,Suite,167,216.85,maintenance
6169,62,Suite,168,192.45,maintenance
6170,62,Single,169,281.48,booked
6171,62,Single,170,355.3,booked
6172,62,Double,171,439.36,available
6173,62,Suite,172,398.86,available
6174,62,Single,173,428.29,available
6175,62,Suite,174,180.18,maintenance
6176,62,Single,175,115.6,booked
6177,62,Suite,176,167.87,available
6178,62,Single,177,433.86,booked
6179,62,Double,178,60.83,available
6180,62,Suite,179,336.04,available
6181,62,Double,180,128.7,available
6182,62,Single,181,424.45,maintenance
6183,62,Double,182,403.19,maintenance
6184,62,Double,183,118.35,available
6185,62,Double,184,236.45,maintenance
6186,62,Double,185,132.28,maintenance
6187,62,Single,186,284.12,available
6188,62,Double,187,339.21,maintenance
6189,62,Suite,188,246.76,available
6190,62,Double,189,136.49,booked
6191,62,Suite,190,180.93,booked
6192,62,Double,191,234.8,maintenance
6193,62,Suite,192,473.4,maintenance
6194,62,Suite,193,137.19,available
6195,62,Single,194,234.28,booked
6196,62,Double,195,297.02,booked
6197,62,Double,196,121.88,maintenance
6198,62,Double,197,172.15,available
6199,62,Double,198,300.86,booked
6200,62,Single,199,445.21,maintenance
6201,63,Suite,100,385.6,maintenance
6202,63,Suite,101,419.31,booked
6203,63,Single,102,132.18,booked
6204,63,Suite,103,224.63,maintenance
6205,63,Suite,104,429.41,booked
6206,63,Double,105,243.98,maintenance
6207,63,Double,106,405.47,maintenance
6208,63,Single,107,276.32,maintenance
6209,63,Suite,108,352.35,maintenance
6210,63,Suite,109,312.83,booked
6211,63,Suite,110,475.95,booked
6212,63,Double,111,235.22,booked
6213,63,Single,112,95.94,booked
6214,63,Double,113,175.35,booked
6215,63,Suite,114,189.0,available
6216,63,Suite,115,219.68,maintenance
6217,63,Single,116,90.54,available
6218,63,Suite,117,355.84,available
6219,63,Suite,118,55.44,maintenance
6220,63,Single,119,67.89,available
6221,63,Suite,120,51.53,maintenance
6222,63,Suite,121,353.95,booked
6223,63,Double,122,338.89,available
6224,63,Suite,123,425.94,available
6225,63,Suite,124,186.99,available
6226,63,Double,125,488.93,available
6227,63,Suite,126,285.42,maintenance
6228,63,Double,127,68.83,booked
6229,63,Double,128,356.8,booked
6230,63,Single,129,398.83,maintenance
6231,63,Suite,130,259.94,maintenance
6232,63,Single,131,467.53,booked
6233,63,Suite,132,241.08,maintenance
6234,63,Suite,133,275.92,available
6235,63,Double,134,80.29,maintenance
6236,63,Single,135,232.39,booked
6237,63,Suite,136,410.86,maintenance
6238,63,Suite,137,315.04,maintenance
6239,63,Single,138,351.13,booked
6240,63,Suite,139,301.67,maintenance
6241,63,Suite,140,271.93,maintenance
6242,63,Suite,141,298.46,booked
6243,63,Double,142,114.02,maintenance
6244,63,Double,143,198.69,booked
6245,63,Double,144,121.97,maintenance
6246,63,Suite,145,211.45,available
6247,63,Suite,146,173.77,booked
6248,63,Suite,147,402.74,booked
6249,63,Suite,148,397.85,maintenance
6250,63,Double,149,450.4,available
6251,63,Single,150,361.81,maintenance
6252,63,Suite,151,384.73,maintenance
6253,63,Suite,152,227.65,booked
6254,63,Suite,153,235.46,booked
6255,63,Suite,154,407.42,maintenance
6256,63,Single,155,95.15,booked
6257,63,Double,156,230.86,available
6258,63,Suite,157,265.43,available
6259,63,Double,158,476.35,maintenance
6260,63,Double,159,84.59,booked
6261,63,Single,160,299.03,maintenance
6262,63,Single,161,452.64,maintenance
6263,63,Single,162,479.5,available
6264,63,Double,163,66.6,available
6265,63,Suite,164,95.19,booked
6266,63,Single,165,185.16,available
6267,63,Single,166,199.26,available
6268,63,Suite,167,213.01,maintenance
6269,63,Single,168,129.97,available
6270,63,Double,169,235.46,available
6271,63,Single,170,254.18,available
6272,63,Suite,171,97.79,booked
6273,63,Double,172,492.27,maintenance
6274,63,Double,173,117.74,booked
6275,63,Single,174,258.11,available
6276,63,Double,175,486.5,available
6277,63,Single,176,463.81,available
6278,63,Suite,177,423.55,booked
6279,63,Suite,178,169.2,maintenance
6280,63,Single,179,150.17,maintenance
6281,63,Suite,180,320.16,maintenance
6282,63,Double,181,55.7,available
6283,63,Double,182,361.73,maintenance
6284,63,Double,183,450.92,available
6285,63,Suite,184,249.51,booked
6286,63,Single,185,85.23,maintenance
6287,63,Suite,186,230.51,booked
6288,63,Single,187,258.55,maintenance
6289,63,Single,188,215.83,available
6290,63,Double,189,74.63,booked
6291,63,Suite,190,311.03,booked
6292,63,Double,191,356.67,maintenance
6293,63,Single,192,168.28,available
6294,63,Single,193,52.34,available
6295,63,Single,194,142.11,booked
6296,63,Suite,195,414.65,available
6297,63,Double,196,488.01,maintenance
6298,63,Single,197,368.33,available
6299,63,Suite,198,118.69,maintenance
6300,63,Single,199,276.34,maintenance
6301,64,Suite,100,109.55,booked
6302,64,Double,101,499.55,maintenance
6303,64,Double,102,85.69,available
6304,64,Single,103,144.1,maintenance
6305,64,Single,104,119.89,booked
6306,64,Suite,105,425.6,booked
6307,64,Double,106,470.01,booked
6308,64,Single,107,87.98,booked
6309,64,Double,108,206.26,maintenance
6310,64,Double,109,253.26,maintenance
6311,64,Suite,110,60.48,booked
6312,64,Single,111,295.71,booked
6313,64,Suite,112,98.55,available
6314,64,Suite,113,459.47,available
6315,64,Double,114,72.81,maintenance
6316,64,Double,115,97.96,available
6317,64,Suite,116,499.03,booked
6318,64,Single,117,63.36,booked
6319,64,Suite,118,197.28,maintenance
6320,64,Single,119,334.28,maintenance
6321,64,Double,120,150.45,available
6322,64,Double,121,64.38,maintenance
6323,64,Double,122,264.34,maintenance
6324,64,Suite,123,137.7,available
6325,64,Suite,124,261.87,booked
6326,64,Double,125,256.97,booked
6327,64,Double,126,353.42,available
6328,64,Double,127,229.21,booked
6329,64,Double,128,138.05,maintenance
6330,64,Double,129,70.07,available
6331,64,Suite,130,116.82,booked
6332,64,Suite,131,402.58,available
6333,64,Single,132,77.81,available
6334,64,Double,133,302.52,maintenance
6335,64,Suite,134,79.88,available
6336,64,Single,135,193.99,available
6337,64,Double,136,160.95,available
6338,64,Suite,137,206.37,available
6339,64,Double,138,101.52,available
6340,64,Suite,139,82.72,booked
6341,64,Suite,140,53.23,booked
6342,64,Single,141,434.03,available
6343,64,Suite,142,86.01,maintenance
6344,64,Double,143,255.67,booked
6345,64,Single,144,190.67,maintenance
6346,64,Double,145,369.99,available
6347,64,Suite,146,87.79,available
6348,64,Single,147,483.5,available
6349,64,Suite,148,107.09,available
6350,64,Single,149,398.9,available
6351,64,Single,150,434.78,booked
6352,64,Double,151,485.02,maintenance
6353,64,Double,152,273.89,available
6354,64,Double,153,246.22,booked
6355,64,Suite,154,147.88,available
6356,64,Double,155,479.27,booked
6357,64,Single,156,310.88,maintenance
6358,64,Double,157,98.42,available
6359,64,Double,158,54.36,available
6360,64,Double,159,352.46,maintenance
6361,64,Suite,160,472.07,booked
6362,64,Suite,161,424.57,maintenance
6363,64,Double,162,270.86,available
6364,64,Double,163,406.25,maintenance
6365,64,Single,164,315.15,available
6366,64,Double,165,412.02,maintenance
6367,64,Single,166,495.41,maintenance
6368,64,Suite,167,457.36,booked
6369,64,Suite,168,340.71,available
6370,64,Single,169,124.91,maintenance
6371,64,Single,170,56.12,available
6372,64,Double,171,284.73,booked
6373,64,Single,172,447.8,maintenance
6374,64,Single,173,307.47,available
6375,64,Double,174,298.32,maintenance
6376,64,Single,175,90.9,maintenance
6377,64,Double,176,281.26,available
6378,64,Double,177,82.08,booked
6379,64,Single,178,106.96,maintenance
6380,64,Double,179,466.67,booked
6381,64,Double,180,139.62,maintenance
6382,64,Suite,181,114.03,maintenance
